0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,4,5,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,2,2,2,4,6,6,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,6,6,2,6,7,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,6,6,6,7,4,2,8,6,6,8,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,6,6,2,2,2,2,8,6,7,6,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,7,2,2,2,2,2,6,6,6,6,6,6,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,2,8,6,6,6,6,6,6,6,5,9,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,2,6,6,9,6,6,6,6,6,12,9,9,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,4,6,5,5,9,6,6,6,6,5,6,6,6,6,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,2,2,2,2,6,2,7,6,6,2,2,2,2,2,6,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,4,2,6,6,2,2,6,2,4,4,4,4,7,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,10,4,6,2,2,2,6,4,2,2,6,6,6,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,3,6,6,4,2,2,14,6,6,14,7,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
