0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,1,1,1,7,8,3,1,3,7,8,7,8,1,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,6,1,1,1,9,6,7,7,1,7,8,9,1,1,1,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,6,6,1,1,8,7,7,7,7,7,7,7,7,6,1,1,1,6,0,0,0,0,0,0,0
0,0,0,0,0,0,10,6,1,1,1,7,7,11,7,8,6,7,3,1,3,1,1,7,6,6,0,0,0,0,0,0
0,0,0,0,0,0,0,6,1,1,6,9,6,7,7,9,6,9,12,1,1,1,6,9,6,6,0,0,0,0,0,0
0,0,0,0,0,0,10,6,1,1,1,3,1,8,3,4,6,6,1,13,1,1,1,6,6,6,0,0,0,0,0,0
0,0,0,0,0,0,6,6,6,3,1,3,6,6,1,1,6,9,6,9,1,1,6,6,6,6,0,0,0,0,0,0
0,0,0,0,0,0,6,6,6,8,3,3,3,3,12,6,6,3,3,1,3,3,6,6,6,6,0,0,0,0,0,0
0,0,0,0,0,0,10,6,6,6,7,8,1,1,1,0,14,1,1,1,1,6,6,6,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,6,6,1,1,1,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
