0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,5,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,1,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,6,1,1,1,6,5,5,5,4,1,5,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,6,1,1,7,6,6,5,8,8,5,6,6,6,6,6,6,6,0,0,0,0,0,0,0
0,0,0,0,0,0,2,6,1,9,10,8,6,6,5,5,5,8,6,6,6,1,1,1,1,6,0,0,0,0,0,0
0,0,0,0,0,0,2,11,1,6,6,5,6,6,5,5,5,8,6,6,6,6,1,1,1,6,0,0,0,0,0,0
0,0,0,0,0,0,6,9,1,12,12,5,8,5,5,5,5,5,6,5,8,6,6,1,1,13,2,0,0,0,0,0
0,0,0,0,0,6,6,1,1,1,10,8,5,8,5,5,5,5,5,1,8,6,9,1,10,6,2,0,0,0,0,0
0,0,0,0,0,6,6,6,1,1,6,7,5,5,8,13,8,5,5,1,1,6,6,1,6,6,2,0,0,0,0,0
0,0,0,0,0,6,6,6,6,1,1,8,5,1,1,5,5,5,1,1,1,1,1,1,6,6,14,0,0,0,0,0
0,0,0,0,0,0,6,6,13,6,6,6,1,8,8,8,5,1,5,6,1,1,1,1,6,6,0,0,0,0,0,0
0,0,0,0,0,0,2,6,6,6,6,6,1,1,11,6,11,1,6,11,1,1,6,6,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,11,11,11,1,1,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,9,7,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
